Alpha_Sensor,Winsen,Temp,RelHum
21.72157895,28.68333333,41.99298246,25.20175439
25.88983333,35.46666667,40.49833333,28.495
29.66366667,42.83050847,39.18166667,31.31166667
29.66366667,42.83050847,39.18166667,31.31166667
36.06883333,53.06666667,35.81166667,35.61166667
31.0359322,50.05172414,32.83728814,41.38644068
28.97416667,47.11666667,31.38333333,45.99833333
28.58033333,47.18333333,30.98833333,46.65333333
19.5165,42.06779661,30.68,47.23333333
18.15866667,40.43333333,30.06333333,49.05166667
17.62116667,39.73333333,29.77666667,50.475
18.40366667,42.6779661,29.13666667,55.655
18.06733333,46.76666667,28.88666667,56.91666667
16.23083333,40.91666667,28.66833333,56.92166667
18.29416667,47.71186441,28.395,54.925
18.34338983,49.85,28.00677966,55.81864407
17.55298246,44.25,27.93333333,55.09298246
16.15741379,37.72881356,27.75517241,55.27758621
21.98421053,42.23333333,28.33684211,54.02982456
20.17216667,38.9,32.075,44.29333333
19.78847458,39.01666667,37.00508475,35.66271186
19.81372881,41.11864407,40.01864407,29.71016949
21.46745763,42.81666667,42.12542373,25.51016949
20.59947368,39.65,43.44385965,24.31403509
26.29898305,49.06779661,43.08305085,28.73559322
32.46525424,68.58333333,41.61186441,31.27966102
37.60915254,106.5833333,40.42711864,33.69491525
37.60915254,106.5833333,40.42711864,33.69491525
31.17372881,68.4,36.10338983,43.19830508
30.40981818,66.47457627,33.84909091,45.63272727
31.08018182,63.3220339,32.76727273,49.01818182
31.01293103,67.43333333,32.19310345,49.89482759
28.71267857,65,32.03571429,48.44642857
19.70433333,54.48333333,31.64833333,48.88666667
20.71728814,56.88135593,30.96779661,52.54745763
17.01631579,52.43333333,30.1,56.12631579
15.5762069,49.31666667,29.41551724,58.02586207
16.17813559,51.38983051,29.26779661,58.46101695
17.73210526,56.11666667,29.00701754,58.00175439
18.4179661,50.8,28.93728814,52.74915254
17.04844828,46.49152542,28.56206897,54.05862069
16.665,39.58333333,28.35689655,51.94310345
17.88616667,41.78333333,28.84166667,49.70833333
15.57172414,32.84745763,32.16551724,44.84655172
12.26915254,26.73333333,37.08644068,35.51525424
12.85172414,28.78333333,41.43448276,28.17758621
10.85525424,26.13559322,44.93728814,23.99152542
15.76072727,30.88333333,45.77272727,21.46
24.49472727,43.28333333,45.07636364,22.39818182
30.93285714,52.72881356,42.76428571,26.69821429
33.95946429,59.61666667,40.63035714,33.3875
33.95946429,59.61666667,40.63035714,33.3875
34.08480769,64.33898305,38.28653846,28.54807692
39.69888889,69.62711864,36.01481481,32.82407407
37.47604167,67.55,32.94791667,47.43958333
31.16698113,63.38983051,31.84716981,51.07735849
35.73446809,64.13333333,31.00638298,54.54042553
30.44840909,63.03333333,30.47954545,55.925
29.35255814,60.59322034,30.19767442,57.10232558
27.10477273,55.75,29.83181818,57.73636364
24.87044444,54.45,29.31777778,58.65111111
21.83205128,50.08474576,28.49230769,61.57179487
19.6585,49.28333333,28.1375,61.0825
18.55710526,52.81666667,27.92105263,60.61052632
17.38894737,45.25,27.60789474,60.59736842
15.56857143,37.74576271,27.14285714,60.8
14.97583333,33.31666667,26.80277778,60.71111111
8.530833333,18.8,26.31944444,61.69722222
10.31966102,18.10169492,26.25423729,60.65254237
10.34571429,19.35,27.95,55.68571429
16.05807018,21.9,36.20350877,38.53859649
22.48661017,26.49152542,42.08135593,26.36949153
30.06716667,36.15,43.48,21.58833333
35.38068966,44.95,42.63793103,17.32931034
38.25283333,49.54237288,40.62,18.00833333
38.25283333,49.54237288,40.62,18.00833333
50.09474576,63.13333333,35.63050847,32.99491525
53.1977193,69.81034483,32.25087719,42.24912281
39.02101695,56.28333333,30.86610169,49.02372881
29.33864407,45.73333333,30.16101695,52.32711864
16.40637931,32.06779661,29.51724138,55.40517241
16.69,31.25,29.1440678,57.40677966
16.13152542,32.21666667,28.96271186,59.42881356
24.18389831,43.06779661,28.55762712,60.0440678
24.38237288,41.68333333,27.81355932,57.70338983
23.43089286,43.78333333,27.36428571,55.64642857
25.97438596,47.3220339,26.75614035,50.72105263
39.88482759,42.31666667,26.41551724,51.12413793
20.10633333,34.88333333,26.07333333,51.825
24.13844828,43.68333333,25.9637931,56.55172414
25.86877193,44.15254237,26.59649123,54.5754386
20.20785714,37.25,29.71071429,49.325
16.80464286,29,34.97678571,38.66428571
17.82418182,27.47457627,40.04,31.63454545
21.61947368,34.71666667,42.76140351,26.88596491
32.84258621,54.11666667,43.64310345,26.53103448
34.82482759,55.72881356,42.08275862,29.20517241
38.37233333,55.83333333,40.84333333,29.425
51.19892857,69.33333333,39.63035714,28.50892857
51.19892857,69.33333333,39.63035714,28.50892857
57.69655172,78.20338983,36.69482759,37.89827586
62.3687037,72.66101695,33.5537037,48.07777778
65.80982759,88.3,31.88793103,54.76724138
68.82396552,85.28813559,31.31206897,56.99655172
71.42666667,93.28333333,30.98,58.62166667
48.435,73.9,30.66206897,59.36896552
43.63655172,68.76271186,30.12758621,61.69655172
41.48258621,69.73333333,30.15344828,62.42413793
36.85327586,68.03333333,30.10517241,62.33793103
30.46745763,62.3220339,29.30677966,63.40847458
24.39086207,56.55,28.14827586,65.01896552
23.35533333,48.18333333,27.97166667,63.725
23.97877193,47.625,27.72105263,62.97894737
17.64206897,48.30434783,28.92758621,60.54137931
16.83821429,41.36666667,28.38214286,63.11428571
21.27677966,37.13559322,28.88135593,62.19491525
21.46254237,35.91666667,31.37288136,55.08983051
21.92381818,34.31666667,36.67636364,44.43090909
19.55525424,36.05084746,40.62711864,32.13389831
19.97807018,37.63333333,42.81578947,26.98947368
23.50283333,37.51666667,44.01,24.205
29.13614035,41.6779661,44.0877193,28.05964912
31.75932203,43.45,41.99661017,33.82542373
31.75779661,49.33333333,39.89830508,35.99661017
31.75779661,49.33333333,39.89830508,35.99661017
43.61310345,54.53333333,36.90344828,39.25
44.05438596,56.25423729,34.2877193,47.42982456
46.2240678,63.52542373,33.01016949,54.18813559
41.89931034,63.13333333,32.30689655,56.5362069
39.63896552,56.55,31.68965517,59.36551724
47.35827586,55.42372881,31.32241379,59.81206897
38.46465517,55.43333333,30.88103448,61.15689655
24.54491525,60.55,30.15423729,62.91694915
23.54586207,62.89830508,30.05689655,62.67758621
19.65637931,52.83333333,29.69310345,62.36551724
19.46089286,48.1,29.12321429,63.11785714
17.78857143,39.53333333,28.63928571,64.85357143
16.53793103,35.54237288,28.50689655,63.22931034
14.18611111,33.1,27.96851852,59.53518519
17.65711864,37.11666667,28.16101695,59.20338983
17.82407407,39.54237288,31.38518519,50.9462963
17.93581818,38.95,36.96909091,35.39818182
18.42655172,38.23333333,41.61551724,25.96724138
19.54981481,38.91525424,44.16851852,19.79814815
26.2737931,46.5,44.1137931,18.98275862
33.04508475,49.25,44.22372881,23.76271186
38.63672414,48.13559322,42.61551724,27.60172414
45.99050847,47.3,40.22711864,32.8779661
45.99050847,47.3,40.22711864,32.8779661
56.65053571,67.42372881,36.96964286,40.78928571
39.80210526,69.33898305,34.09649123,50.35087719
33.76655172,80,32.7,54.27758621
37.51603448,76.94915254,32.03793103,57.42068966
30.6559322,72.51666667,31.51186441,58.98644068
26.69491525,80.9,30.94745763,60.46271186
25.57016667,72.41666667,30.65166667,60.19666667
21.2487931,56.50847458,30.06724138,60.18793103
17.44677966,57,29.28474576,61.11525424
14.97178571,50.06666667,28.875,62.4125
13.91271186,37.62711864,28.47118644,61.55084746
11.67358491,33.78333333,28.09811321,60.39245283
12.28214286,26.46666667,27.81428571,60.46964286
11.81446429,22.89830508,27.44464286,58.34107143
12.37785714,32.18333333,28.03571429,51.6875
15.59,30.6440678,31.6,40.81052632
14.59271186,31.66666667,39.19322034,22.41016949
16.0740678,33.11666667,43.08474576,16.34745763
15.37362069,37.16666667,44.8,14.85689655
21.0125,44.23728814,45.92333333,14.185
24.94305085,64.38333333,46.25762712,14.57457627
26.97258621,67.41666667,43.58793103,18.14827586
26.88637931,77.38983051,41.11724138,23.1862069
26.88637931,77.38983051,41.11724138,23.1862069
28.97525424,98.85,36.76779661,36.64237288
24.76508772,72.93103448,34.53859649,43.63508772
21.48724138,63.65,33.00172414,47.18275862
19.25216667,67.65,32.13666667,49.62
19.86322034,60.15254237,31.48305085,51.95762712
20.70135593,56.25,30.8779661,53.63559322
13.76559322,55.48333333,30.01016949,57.03728814
14.03553571,50.77966102,29.57857143,56.58214286
13.362,42.23333333,29.04833333,55.45833333
12.7362069,34.01666667,28.29827586,55.32241379
12.16551724,26.51666667,27.94482759,55.69655172
13.6185,23.38983051,27.31333333,56.32833333
12.56474576,23.2,27.35423729,46.48474576
12.74833333,20.96610169,27.23166667,45.67166667
16.75711864,19.48333333,28.25084746,40.36949153
14.8979661,21.6,33.09152542,31.42033898
14.88508475,21.22033898,39.51694915,24.43389831
16.3525,23.33333333,42.55833333,20.96333333
17.49711864,28.61666667,44.88644068,18.24067797
18.94186441,36.50847458,44.99322034,19.03389831
22.51551724,44.43333333,44.69655172,21.34310345
27.43293103,51.58333333,42.75344828,23.34827586
34.95034483,56,41.05344828,24.91206897
34.95034483,56,41.05344828,24.91206897
41.48101695,53.45,38.39152542,32.33559322
32.06982759,45.28813559,35.24482759,41.96724138
29.89206897,41.6779661,33.40344828,47.86551724
22.37413793,40.56666667,32.42068966,53.68448276
20.74677966,40.46666667,31.83220339,57.45932203
22.25189655,42.38983051,31.21206897,59.72931034
23.97280702,33.43333333,30.50350877,60.05614035
24.69491525,30.53333333,30.38474576,56.6779661
18.79241379,28.20338983,29.46896552,56.88448276
13.78396552,25.06666667,28.78965517,54.43275862
17.16862069,24.81666667,28.56724138,53.15862069
11.9540678,24.03389831,28.23389831,54.57118644
9.312413793,21.2,27.69310345,56.83965517
11.55315789,20.83333333,27.48596491,56.70701754
14.03245614,26.28813559,28.1122807,49.91403509
16.12431034,23.18333333,31.67586207,38.20517241
13.18836364,24.86440678,37.65454545,25.96181818
13.69614035,28.25,42.21052632,19.10701754
17.80396552,29.43333333,45.45,15.39655172
21.64928571,32.98305085,46.98571429,15.34464286
26.97701754,38.95,46.15614035,18.35438596
36.09672414,48.76666667,42.99310345,24.82241379
30.74067797,51.7,41.10508475,27.24067797
30.74067797,51.7,41.10508475,27.24067797
34.75267857,62.38333333,37.55535714,39.35178571
27.57,57.45378151,35.00701754,44.35263158
24.98448276,54.15254237,33.1362069,50.39310345
25.08890909,49.6,32.42545455,52.65818182
20.41189655,46.26666667,31.95344828,52.3
21.77298246,47.65254237,31.24035088,53.43508772
21.97315789,50.14166667,30.7245614,55.13333333
20.68535714,49.4,30.24642857,57.26071429
18.27127273,45.27731092,29.87090909,57.60181818
13.70551724,31.15966387,29.46206897,57.88965517
14.93877193,29.225,28.66666667,57.47017544
12.10101695,19.77310924,28.25084746,57.74067797
10.69932203,15.21848739,27.74745763,59.38983051
11.61017241,14.075,27.35,59.23793103
11.47135593,16.73728814,28.36440678,55.21525424
17.92155172,24.53333333,32.64482759,39.62758621
17.51578947,22.43333333,39.46666667,30.84210526
16.17035714,21.73728814,43.65714286,20.69107143
17.51037037,25.4,45.14444444,15.72222222
22.09785714,31.875,46.7875,15.00714286
26.43431034,41.94915254,47.05689655,15.46896552
28.70333333,51.90833333,45.13157895,21.41052632
35.25357143,54.2,43.25357143,23.04821429
35.25357143,54.2,43.25357143,23.04821429
29.9637931,59.42016807,39.43275862,30.61724138
32.11759259,57.13559322,35.75740741,42.04259259
28.69189655,50.9,33.96206897,47.96034483
25.16,44.16949153,33.11578947,49.99122807
24.64327273,50.1,32.41818182,52.79818182
22.34392857,45.55,31.875,55.26428571
23.5575,47.23728814,31.11428571,56.03035714
18.80272727,39.76666667,30.72181818,56.95272727
17.43625,39.1,30.2875,56.84107143
19.05254237,33.26666667,29.9779661,54.8220339
19.41230769,31.6440678,29.48653846,55.55769231
17.90236364,29.9,29.05454545,55.74545455
16.78388889,25.01694915,28.6037037,57.02037037
13.53150943,23.05,28.15849057,55.74716981
17.13672727,27,27.97272727,55.56727273
16.76509091,28.98305085,30.40181818,47.82181818
16.9075,25.55,36.18076923,35.38653846
15.71851852,26.71666667,41.42407407,29.97592593
16.65309091,28.93220339,43.45454545,21.33818182
21.1237931,36.88333333,45.26206897,19.93965517
26.83298246,49.03333333,44.67192982,21.55263158
31.60050847,56.71186441,43.14237288,31.52881356
38.37844828,66.13333333,41.37068966,33.3862069
38.37844828,66.13333333,41.37068966,33.3862069
36.57793103,67.40677966,38.4362069,37.58103448
26.48035088,56.3559322,35.74385965,44.0122807
21.4637931,49.36666667,33.69655172,50.00517241
19.66745763,45.61016949,33.00677966,53.06271186
17.63258621,45.38333333,32.43103448,54.68275862
16.61844828,44.5,31.77413793,55.76034483
14.83051724,42.48333333,31.26034483,56.77068966
16.62844828,44.13559322,30.67413793,56.07068966
12.77614035,32.93333333,30.24561404,55.50877193
14.89844828,27.83333333,29.58448276,56.12758621
15.00789474,23.76271186,28.92631579,55.52280702
11.81824561,18.98333333,28.40877193,55.17017544
10.43245614,15.71666667,28.11578947,54.01403509
10.14086207,12.01694915,27.77586207,55.10517241
9.562807018,13.96666667,29.35964912,41.73157895
12.74518519,14.91525424,32.86666667,31.22592593
11.4295122,14.24137931,37.92926829,22.34878049
11.99142857,14.5,40.05714286,21.18571429
12.89583333,16.33898305,42.09375,17.53125
16.65604651,23.71666667,43.8,15.41860465
18.475,24.75,44.86315789,14.34210526
18.6,26.27118644,45.74,11.8625
23.25742857,41.45,45.01142857,11.78857143
23.25742857,41.45,45.01142857,11.78857143
16.92322581,29.18333333,44.46774194,17.92903226
13.06068966,28.05172414,42.92758621,20.24827586
12.10958333,26,41.5625,21.69166667
12.08535714,26.56666667,40.41071429,23.66071429
15.47275862,28.52542373,38.61034483,29.97931034
17.04791667,34.01666667,36.90416667,35.375
33.216,29.3,35.252,38.896
13.78517241,28.3559322,33.92068966,41.18965517
13.30290323,27.41666667,33.31290323,42.36129032
15.0734375,26.95,32.80625,41.728125
27.08592593,32.55932203,32.11481481,44.07777778
18.98489362,17.63333333,31.34680851,45.08723404
9.528,17.31666667,30.36545455,43.76363636
11.55719298,17.52542373,29.2,42.04385965
12.6995,19.4,27.91833333,45.06166667
14.969,19.9,28.49833333,39.54
13.34157895,17.18644068,34.1877193,30.58596491
13.82666667,15.35,41.73157895,17.04385965
10.69290909,19.25,45.01818182,13.77272727
14.1520339,22.44067797,46.31355932,13.37627119
20.94166667,38.31666667,46.48333333,13.93166667
23.09034483,39.33333333,44.80344828,14.97931034
26.00266667,45.71186441,43.04166667,16.38666667
26.00266667,45.71186441,43.04166667,16.38666667
28.13101695,51.81666667,38.50847458,25.34915254
19.74637931,41.68965517,35.46206897,33.46206897
14.35566667,33.98333333,33.74,42.17333333
18.29416667,38.15,32.84166667,48.39333333
14.94568966,38.83333333,31.93793103,52.5137931
16.16949153,34.81355932,31.25254237,51.83389831
13.25066667,34.16666667,30.93166667,49.36
15.07416667,32.18333333,30.18666667,45.00666667
14.04616667,28.83050847,29.37166667,43.625
12.49711864,26.15,29.01864407,48.55423729
19.64216667,38.51666667,28.615,45.99833333
38.24482759,75.86440678,28.99310345,42.7637931
16.4565,20.38333333,28.85833333,40.395
22.60220339,22.33333333,29.37118644,35.1440678
12.365,20.79661017,30.70862069,32.59482759
16.76189655,19.18333333,34.9362069,27.18965517
14.83183333,18.22033898,39.505,22.23
14.08516667,16.15,41.54,18.13333333
12.41183333,19.28333333,44.38666667,15.97
13.80566667,22.59322034,45.78,13.61166667
20.708,28.23333333,46.30833333,15.30833333
27.056,40.68333333,44.18166667,18.45
26.43733333,46.71666667,41.975,19.92333333
26.43733333,46.71666667,41.975,19.92333333
22.4515,47.51666667,38.32666667,24.89166667
18.33175439,39.71186441,35.50701754,29.25964912
19.07932203,40.01694915,34.30338983,34.24745763
18.46050847,37.66666667,33.81186441,35.22542373
16.30533333,37.21666667,33.105,36.08333333
14.32610169,33.13559322,31.87118644,37.54237288
13.835,31.95,31.06333333,37.42666667
12.2075,27.08333333,30.76666667,37.76
12.63050847,27.55,30.04576271,39.68305085
11.72316667,30.16949153,29.51833333,40.86666667
17.87728814,52.81666667,28.52881356,42.93898305
19.23440678,45.05,28.25932203,43.57288136
14.37966667,28.11864407,28.07166667,41.175
10.99083333,24.28333333,28.99166667,36.66
11.902,25.89830508,29.975,35.47333333
17.7425,30.28333333,34.255,29.10166667
15.37559322,25.91666667,38.94237288,25.9220339
17.82733333,25.91525424,41.905,21.405
17.99083333,30.76666667,44.18166667,18.3
24.97728814,41.81666667,45.41864407,15.71694915
23.67288136,43.76271186,45.47966102,17.75084746
28.95833333,52.73333333,43.325,24.09333333
30.687,57.68333333,41.87666667,27.03666667
30.687,57.68333333,41.87666667,27.03666667
22.65949153,56.33898305,37.19830508,41.45423729
23.98018182,56.23728814,34.70545455,47.81818182
23.4220339,52.26666667,33.78305085,48.88983051
22.4820339,54.06779661,33.3,49.89322034
21.9,56.56666667,32.74067797,52.13728814
22.06116667,54.68333333,31.83,54.24
17.38766667,47.79661017,31.455,54.90166667
16.62508475,44.8,30.84067797,55.65254237
14.32810345,40.45,30.20862069,55.6362069
14.64733333,35.5,29.64166667,56.51
16.40559322,28.16949153,29.30169492,57.20847458
13.47245614,18.25,29.5754386,55.63333333
14.455,18.83050847,29.62142857,50.99821429
17.98898305,21.48333333,29.60677966,47.34745763
13,24.51666667,30.95423729,42.03050847
15.96881356,25.06779661,34.60508475,35.50847458
15.11034483,24.75,38.12586207,29.30344828
15.90428571,22.88333333,40.37857143,25.03392857
12.95857143,24.03389831,41.97142857,21.32142857
15.69568966,29.35,44.59482759,18.58448276
18.40962963,32.53333333,44.38148148,18.01666667
19.98561404,36.13559322,45.1245614,20.95438596
22.27694915,46.66666667,43.44237288,25.03898305
22.27694915,46.66666667,43.44237288,25.03898305
18.6,37.83333333,37.95932203,31.90508475
19.62762712,52.21348315,35.81186441,35.84576271
18.68385965,52.27932961,34.20350877,41.32280702
14.60633333,61.45,33.58666667,43.93
14.62982759,58.06179775,33.32068966,41.1637931
14.39466667,58.11731844,33.235,39.46666667
15.68933333,58.40555556,32.455,43.36
17.3537931,57.98882682,31.9,46.40172414
17.36183673,56.94382022,31.4,47.76734694
14.34083333,49.47222222,30.56166667,48.89833333
17.84385965,44.49162011,30.51929825,47.90701754
12.25793103,36.68715084,30.31206897,48.44827586
10.62363636,36.2849162,29.98545455,50.16
13.08578947,34.43258427,29.59473684,49.74210526
17.36910714,34.62222222,30.85892857,44.85357143
17.11779661,34.50837989,34.24067797,38.20508475
20.18431034,33.70786517,39.55,29.72241379
14.63175439,35.28888889,42.32807018,25.78421053
15.25137931,41.74301676,43.18793103,25.09137931
21.54818182,49.54494382,44.40909091,23.58181818
23.81864407,56.11666667,43.89661017,31.07966102
25.764,56.46368715,41.105,36.58166667
29.14457627,57.75977654,39.98135593,39.18135593
29.14457627,57.75977654,39.98135593,39.18135593
33.63016949,65.98882682,36.67118644,47.63220339
39.5937931,92.47457627,35.59137931,52.10689655
44.84633333,97.3559322,34.335,57.055
47.09627119,96.61666667,34.10169492,58.33220339
44.681,94.43333333,33.74666667,58.87666667
40.32448276,86.08474576,33.47241379,59.68965517
51.31271186,90.38333333,33.17966102,60.77966102
60.97440678,98.06666667,32.78305085,62.00338983
48.15816667,95.37288136,32.51,62.87833333
30.92586207,80.36666667,32.32931034,63.60344828
25.6315,78.41666667,31.565,65.53666667
23.0276,75.69491525,31.656,64.908
20.79557692,72.16666667,31.29423077,65.83269231
20.13465517,67.45,30.72586207,67.62758621
19.98,65.71186441,31.17678571,66.61785714
20.52983051,63.86666667,33.6,59.49152542
21.33152542,60.6,38.30338983,48.08135593
20.55754386,64.3559322,40.8122807,40.73333333
23.79508475,73.95,42.68135593,34.66949153
26.95210526,84.65,44.23508772,31.67368421
30.50627119,90.52542373,44.88644068,32.46271186
35.53433333,94.2,43.25166667,37.00333333
33.27649123,87.76666667,41.16140351,41.74035088
33.27649123,87.76666667,41.16140351,41.74035088
34.92807018,92.3,37.78245614,47.54385965
42.13576271,102.1864407,35.44576271,55.01016949
51.3425,106.4833333,34.715,56.70166667
66.96372881,132.9491525,34.28305085,57.96101695
54.07711864,116.3666667,33.8440678,58.6779661
65.68661017,125.9333333,33.61355932,59.34067797
68.13508475,131.4915254,32.88135593,61.52711864
35.3979661,103.35,32.37118644,63.27118644
19.20152542,74.65,31.7779661,64.20847458
17.47083333,61.27118644,31.43333333,65.815
20.95852941,49.78333333,31.45588235,63.40588235
74.66615385,64.9,31.43846154,63.37692308
18.80131579,50.06779661,31.21052632,64.5
16.14414634,45.26666667,31.27073171,64.51463415
14.9092,39.81666667,31.132,64.932
18.49071429,44.88135593,31.07142857,53.70714286
18.71448276,48,32.00517241,43.80344828
20.0977193,47.38333333,34.65614035,35.14385965
22.71689655,55.81355932,40.16034483,25.2362069
25.23122807,66.76666667,44.11578947,19.33333333
27.05932203,64.38333333,45.47966102,16.49322034
32.52857143,86.30508475,45.66428571,19.82321429
32.67423729,85.55,44.2559322,21.70169492
32.67423729,85.55,44.2559322,21.70169492
31.01051724,93.96610169,39.45,34.83793103
29.46403509,91.25423729,36.31754386,43.13684211
29.35066667,95.65,35.21833333,43.20833333
25.9035,83.22033898,34.735,45.505
23.19701754,82.5,34.18947368,45.74736842
21.40625,78.58333333,33.56607143,49.56607143
26.56245614,84.88333333,33.06842105,50.28596491
27.68344828,93.37288136,32.95689655,49.48103448
27.52818182,91.98333333,32.54363636,50.29636364
28.96016949,95.78333333,32.19491525,48.06779661
26.38396552,93.3220339,31.53793103,49.18793103
21.5179661,69.73333333,31.29830508,48.14067797
17.57783333,55.41666667,30.64666667,51.195
17.24534483,52.52542373,30.59827586,51.90344828
17.50272727,50.61666667,31.66,50.35454545
20.08813559,52.20338983,33.93050847,46.63559322
17.37280702,46.48333333,38.88245614,35.25789474
16.5954386,46.71666667,42.72280702,23.6754386
19.87103448,57.54237288,44.5637931,18.55689655
21.905,65.68333333,45.84285714,17.075
25.37315789,75.35,47.65263158,16.07894737
33.45035088,86.01694915,46.08245614,18.99824561
43.82666667,106.6833333,43.85740741,19.46666667
43.82666667,106.6833333,43.85740741,19.46666667
21.79981818,77.78333333,40.68909091,29.75272727
22.4128,83.13793103,37.884,37.452
20.05346154,78.71666667,36.43076923,43.25384615
18.37357143,77.63333333,35.70892857,41.90178571
18.76770833,78.03389831,34.95625,42.55416667
16.12555556,70.98333333,34.25333333,45.71777778
16.77125,72.35,33.80833333,44.3
18.79962264,73.72881356,34.20566038,39.02830189
18.65176471,80.88333333,33.35098039,41.39607843
18.50086957,77.91666667,32.41304348,43.6
22.476,78.76666667,31.73555556,44.48
19.72692308,67.76271186,31.47435897,44.7974359
18.38848485,57.86666667,31.30606061,43.87575758
21.06357143,54.28813559,31.11071429,43.66428571
19.20384615,56.13333333,30.93846154,43.71153846
26.37485714,55.13333333,30.77714286,43.24
36.78789474,51.15254237,30.46842105,42.2
60.053,54.4,30.87,40.55
28.188,68.03389831,30.98,40.22
23.928,74.81666667,31.1,39.4
33.812,83.61666667,31.42,38.32
41.69,92.76271186,31.5,37.8
41.69,92.76271186,31.5,37.8
48.07,107.7,30.125,46.425
32.79,108.6833333,29.9,45.4
61.67,91.83050847,30.06666667,44.16666667
27.04869565,39.95,31.27391304,40.6173913
22.66233333,55.5,34.53333333,32.52666667
22.32711864,67.38983051,39.77627119,25.88644068
21.29616667,62.63333333,43.50666667,19.07666667
20.22916667,64.1,45.61833333,18.555
19.58533333,61.74576271,42.44833333,29.04
25.1175,70.8,33.02333333,59.875
28.34783333,82.23333333,41.12666667,27.58666667
34.57237288,90.49152542,47.77288136,22.61355932
41.53033333,97.01666667,44.18666667,32.12166667
48.16783333,110.45,41.92166667,34.905
48.16783333,110.45,41.92166667,34.905
71.00033898,133.2833333,39.79661017,37.53898305
86.38769231,137.0508475,37.96538462,41.73846154
81.5652,126.2166667,35.854,51.478
59.56844828,105.6101695,34.6862069,56.97068966
78.94608696,104.4833333,34.05217391,58.63913043
87.86947368,110.3166667,33.70263158,59.72894737
63.15428571,112.1694915,33.45714286,60.25714286
49.61179487,107.4666667,33.15897436,61.71282051
54.96761905,106.4333333,32.85238095,62.7
37.86613636,94.61016949,32.71136364,64.35909091
29.149375,75.63333333,32.203125,65.675
21.09966667,66.05,31.81,67.25333333
19.343,55.88135593,31.51166667,68.33166667
17.86716667,54.66666667,31.40833333,67.72
20.16531915,53.08333333,31.49574468,66.08297872
22.12766667,51.5,30.915,66.16333333
21.63056604,53.25423729,30.8,64.3
40.11488889,49.7,34.07777778,56.14444444
22.62666667,51.13333333,38.75,42.94666667
27.45166667,52.74576271,41.625,35.69
35.74016667,63.33333333,44.09666667,30.76833333
38.32366667,58.75,44.49,32.46666667
42.553,57.3220339,43.035,35.63833333
42.553,57.3220339,43.035,35.63833333
46.477,89.7,39.51166667,43.14333333
48.09915254,75.39655172,37.58305085,46.8779661
49.95366667,79.4,35.30833333,53.21666667
53.65516667,86.13333333,34.17333333,57.40333333
48.06683333,79.11864407,33.74,58.91
55.62733333,85.88333333,33.46,58.89166667
58.83666667,89.65,33.06,60.44
64.2545,99.3,32.63,62.39666667
57.7815,91.81355932,32.54,62.24833333
36.5675,81.7,32.10666667,63.55666667
28.52816667,71.3,31.76833333,64.93166667
22.57482143,53.11864407,31.58928571,65.04821429
21.1946875,49.16666667,31.2,66.48125
38.12875,45.1,31.1375,67.234375
35.55590909,41.76271186,31.29545455,66.65227273
25.91948718,43.36666667,31,67.55897436
25.05383333,45,31.11666667,67.36333333
27.773,46.38983051,31.95,65.12833333
31.48383333,49.01666667,34.71333333,55.78333333
34.26932203,55.75,36.89830508,48.29830508
39.85833333,58.08333333,40.68666667,36.98
45.18883333,57.28813559,43.20666667,35.005
41.9985,47.45,42.48166667,37.7
41.9985,47.45,42.48166667,37.7
39.27,50.42372881,39.29333333,44.26
21.86217391,7.33442623,29.5826087,39.37391304
20.08733333,3.951666667,32.57333333,51.065
18.02683333,2.362295082,33.73,56.115
18.37216667,4.876666667,33.44166667,58.49333333
24.5045,3.396721311,32.77833333,59.88
16.45983333,2.645,32.33666667,60.48
17.19983333,4.937704918,31.99166667,60.785
18.995,6.021666667,31.77,60.58166667
18.995,6.021666667,31.77,60.58166667
17.82333333,9.368333333,31.4,60.33833333
17.13661017,11.11833333,31.33559322,60.05932203
14.32066667,9.468333333,31.245,60.54666667
13.13266667,7.213114754,31.185,60.25333333
16.74516667,12.12833333,31.025,61.24333333
17.16333333,9.875409836,30.87166667,62.04
16.15433333,9.911666667,30.75166667,61.91166667
19.60216667,10.81147541,30.65333333,62.345
21.4465,17.25,30.765,62.32666667
28.754,19.98360656,31.37833333,62.52
24.54283333,6.271666667,31.90166667,62.585
20.0805,3.144262295,32.195,62.91833333
8.350666667,2.343333333,30.95666667,49.7
15.585,5.632786885,30.685,52.05666667
35.19216667,8.241666667,32.295,58.07166667
45.911,13.25,32.685,59.54
50.94333333,9.301639344,32.9,60.4
44.844,9.43442623,32.96,61.436
33.91616667,11.13333333,33.26333333,60.43166667
31.94166667,8.803333333,32.92166667,60.93333333
30.7685,8.750819672,32.49833333,61.09833333
26.83966667,12.76666667,32.16166667,61.015
25.66416667,9.33442623,31.91833333,61.35666667
25.66416667,9.33442623,31.91833333,61.35666667
26.06783333,10.57377049,31.69333333,62.06333333
28.20186441,9.545762712,31.51016949,62.32711864
30.692,10.28360656,31.34,62.575
30.80133333,7.161666667,31.22166667,63.395
46.85433333,14.21639344,31.22166667,63.86166667
40.7665,9.783333333,31.085,63.26833333
30.24766667,10.61188119,30.66333333,63.365
27.25666667,16.61166667,30.36166667,63.52
52.09383333,17.27377049,30.62833333,62.96
67.64416667,11.975,31.175,62.97833333
33.18216667,9.036065574,31.74333333,63.685
25.23866667,9.81,32.38666667,63.845
